MultilingualFrameId,FrameName,SweFN_FrameId,SweFN_MatchEvaluation,BrasilFN_FrameId,BrasilFN_MatchEvaluation,DiCoEnviro_FrameId,DiCoEnviro_MatchEvaluation,BFN_FrameId,BFN_MatchEvaluation,GFOL_FrameId,GFOL_MatchEvaluation,DiCoInfo_FrameId,DiCoInfo_MatchEvaluation,GermanFN_FrameId,GermanFN_MatchEvaluation,SpanishFN_FrameId,SpanishFN_MatchEvaluation
273,Cause_health_condition,,,1470,ExactMatch,,,,,,,,,,,,
274,Cause_impact,600,ExactMatch,364,ExactMatch,,,395,ExactMatch,,,9,TooSpecific,1028,ExactMatch,50,ExactMatch
275,Cause_modification,,,,,,,,,,,10,ExactMatch,,,,
276,Cause_motion,472,ExactMatch,49,ExactMatch,47,WeakMatch,55,ExactMatch,,,,,1106,ExactMatch,51,ExactMatch
277,Cause_proliferation_in_number,471,ExactMatch,847,ExactMatch,,,1905,ExactMatch,,,,,436,ExactMatch,,
278,Cause_temperature_change,586,ExactMatch,306,ExactMatch,48,WeakMatch,334,ExactMatch,,,,,964,ExactMatch,52,ExactMatch
279,Cause_to_amalgamate,495,ExactMatch,9,ExactMatch,,,13,ExactMatch,,,,,135,ExactMatch,,
280,Cause_to_be_clean,,,1539,ExactMatch,,,,,,,,,,,,
281,Cause_to_be_dry,702,ExactMatch,309,ExactMatch,,,337,ExactMatch,,,,,967,ExactMatch,,
282,Cause_to_be_included,689,ExactMatch,974,ExactMatch,,,2230,ExactMatch,,,,,595,ExactMatch,,
283,Cause_to_be_sharp,562,ExactMatch,603,ExactMatch,,,1291,ExactMatch,,,,,134,ExactMatch,,
284,Cause_to_be_similar,,,,,,,,NoMatch,,,,,,,53,ExactMatch
285,Cause_to_be_wet,491,ExactMatch,283,ExactMatch,,,309,ExactMatch,,,,,938,ExactMatch,54,ExactMatch
286,Cause_to_become_powered_by_means,,,,,49,ExactMatch,,,,,,,,,,
287,Cause_to_burn,,,1171,ExactMatch,,,2826,ExactMatch,,,,,855,ExactMatch,,
288,Cause_to_continue,688,ExactMatch,520,ExactMatch,,,1060,ExactMatch,,,,,28,ExactMatch,55,ExactMatch
289,Cause_to_end,493,ExactMatch,551,ExactMatch,,,1149,ExactMatch,,,,,66,ExactMatch,,
290,Cause_to_experience,488,ExactMatch,263,ExactMatch,,,288,ExactMatch,,,,,879,ExactMatch,56,ExactMatch
291,Cause_to_fragment,487,ExactMatch,383,ExactMatch,,,414,ExactMatch,,,,,1048,ExactMatch,,
292,Cause_to_halt,,,,,,,,NoMatch,,,,,,,57,ExactMatch
293,Cause_to_land,490,ExactMatch,1094,ExactMatch,,,2643,ExactMatch,,,,,758,ExactMatch,,
294,Cause_to_make_noise,489,ExactMatch,466,ExactMatch,,,801,ExactMatch,,,,,1171,ExactMatch,58,ExactMatch
295,Cause_to_make_progress,484,ExactMatch,622,ExactMatch,50,ExactMatch,1349,ExactMatch,,,,,159,ExactMatch,,
296,Cause_to_move_in_place,483,ExactMatch,251,ExactMatch,,,276,ExactMatch,,,,,834,ExactMatch,59,ExactMatch
297,Cause_to_perceive,486,ExactMatch,956,ExactMatch,,,2161,ExactMatch,,,,,570,ExactMatch,,
298,Cause_to_resume,485,ExactMatch,628,ExactMatch,,,1372,ExactMatch,,,,,167,ExactMatch,60,ExactMatch
299,Cause_to_rot,798,ExactMatch,990,ExactMatch,,,2248,ExactMatch,,,,,612,ExactMatch,,
300,Cause_to_start,508,ExactMatch,351,ExactMatch,,,381,ExactMatch,,,,,1014,ExactMatch,61,ExactMatch
301,Cause_to_wake,511,ExactMatch,267,ExactMatch,,,293,ExactMatch,,,,,900,ExactMatch,,
302,Causing_contamination,,,,,51,ExactMatch,,,,,,,,,,
303,Ceasing_to_be,510,ExactMatch,936,ExactMatch,52,ExactMatch,2104,ExactMatch,,,,,544,ExactMatch,,
304,Ceremonies,,,1352,ExactMatch,,,,,,,,,,,,
305,Certainty,505,ExactMatch,129,ExactMatch,,,141,ExactMatch,26,ExactMatch,,,185,ExactMatch,62,ExactMatch
306,Change,,,1571,ExactMatch,,,,,,,,,,,,
307,Change_accessibility,504,ExactMatch,1127,ExactMatch,,,2686,ExactMatch,,,,,795,ExactMatch,,
308,Change_direction,507,ExactMatch,753,ExactMatch,,,1653,ExactMatch,,,,,318,ExactMatch,63,ExactMatch
309,Change_emotional_state,,,,,,,,NoMatch,,,,,,,64,ExactMatch
310,Change_event_duration,506,ExactMatch,796,ExactMatch,,,1770,ExactMatch,,,,,372,ExactMatch,,
311,Change_event_time,501,ExactMatch,444,ExactMatch,,,691,ExactMatch,,,,,1136,ExactMatch,,
312,Change_natural_feature,,,,,53,ExactMatch,,,,,,,,,,
313,Change_of_consistency,500,ExactMatch,313,ExactMatch,,,341,ExactMatch,,,,,972,ExactMatch,,
314,Change_of_impact,,,,,54,ExactMatch,,,,,,,,,,
315,Change_of_leadership,503,ExactMatch,66,ExactMatch,,,72,ExactMatch,,,,,1144,ExactMatch,,
316,Change_of_phase,1037,ExactMatch,308,ExactMatch,55,ExactMatch,336,ExactMatch,,,,,966,ExactMatch,65,ExactMatch
317,Change_of_phase_scenario,492,ExactMatch,602,ExactMatch,,,1281,ExactMatch,,,,,132,ExactMatch,66,ExactMatch
318,Change_of_quantity_of_possession,1061,ExactMatch,970,ExactMatch,,,2201,ExactMatch,,,,,588,ExactMatch,,
319,Change_of_state_endstate,1054,ExactMatch,,,,,,NoMatch,,,,,,,67,ExactMatch
320,Change_of_state_initial_state,709,ExactMatch,,,,,,NoMatch,,,,,,,68,ExactMatch
321,Change_of_state_scenario,468,ExactMatch,,,,,,NoMatch,,,,,,,69,ExactMatch
322,Change_of_temperature,561,ExactMatch,464,ExactMatch,56,ExactMatch,797,ExactMatch,,,,,1167,ExactMatch,,
323,Change_operational_state,973,ExactMatch,774,ExactMatch,,,1688,ExactMatch,,,11,TooSpecific,342,ExactMatch,,
324,Change_position_on_a_scale,325,ExactMatch,84,ExactMatch,57,ExactMatch,91,ExactMatch,,,,,1194,ExactMatch,,
325,Change_post-state,,,1376,ExactMatch,,,3011,ExactMatch,,,,,925,ExactMatch,,
326,Change_posture,124,ExactMatch,457,ExactMatch,,,770,ExactMatch,,,,,1158,ExactMatch,70,ExactMatch
327,Change_resistance,981,ExactMatch,799,ExactMatch,,,1782,ExactMatch,,,,,376,ExactMatch,,
328,Change_scenario,,,,,,,,,,,12,ExactMatch,,,,
329,Change_tool,979,ExactMatch,568,ExactMatch,,,1173,ExactMatch,,,,,86,ExactMatch,,
330,Chaos,121,ExactMatch,1137,ExactMatch,,,2705,ExactMatch,,,,,808,ExactMatch,,
331,Chatting,120,ExactMatch,479,ExactMatch,,,910,ExactMatch,,,,,1195,ExactMatch,71,ExactMatch
332,Chemical_potency,118,ExactMatch,1152,ExactMatch,,,2724,ExactMatch,,,,,825,ExactMatch,,
333,Chemical-sense_description,119,ExactMatch,246,ExactMatch,,,271,ExactMatch,,,,,811,ExactMatch,,
334,Choosing,800,ExactMatch,324,ExactMatch,,,352,ExactMatch,12,ExactMatch,13,TooSpecific,984,ExactMatch,,
335,Circumscribed_existence,410,ExactMatch,1077,ExactMatch,,,2612,ExactMatch,,,,,738,ExactMatch,,
336,Citing,,,1377,ExactMatch,,,2984,ExactMatch,,,,,918,ExactMatch,,
337,Claim_ownership,130,ExactMatch,430,ExactMatch,,,550,ExactMatch,,,,,1107,ExactMatch,,
338,Clemency,363,ExactMatch,530,ExactMatch,,,1086,ExactMatch,,,,,40,ExactMatch,,
339,Closure,1009,ExactMatch,229,ExactMatch,,,254,ExactMatch,,,,,695,ExactMatch,,
340,Clothing,126,ExactMatch,123,ExactMatch,,,134,ExactMatch,8,ExactMatch,,,150,ExactMatch,,
341,Clothing_parts,327,ExactMatch,174,ExactMatch,,,194,ExactMatch,9,WeakMatch,,,461,ExactMatch,,
342,Co-association,,,1378,ExactMatch,,,3013,ExactMatch,,,,,927,ExactMatch,,
343,Coaching_staff,,,1260,ExactMatch,,,,,,,,,,,,
344,Cogitation,612,ExactMatch,17,ExactMatch,,,22,ExactMatch,29,ExactMatch,,,586,ExactMatch,72,ExactMatch
345,Cognitive_connection,112,ExactMatch,449,ExactMatch,,,720,ExactMatch,,,,,1145,ExactMatch,73,ExactMatch
346,Cognitive_impact,111,ExactMatch,,,,,2502,ExactMatch,,,,,,,,
347,Coincidence,110,ExactMatch,810,ExactMatch,,,1812,ExactMatch,,,,,391,ExactMatch,,
348,Collaboration,109,ExactMatch,387,ExactMatch,,,418,ExactMatch,,,,,1052,ExactMatch,,
349,Collapse,,,,,,,,NoMatch,,,,,,,74,ExactMatch
350,Collecting,,,,,59,ExactMatch,,,,,,,,,,
351,Collocation_image_schema,108,ExactMatch,897,ExactMatch,,,2018,ExactMatch,,,,,497,ExactMatch,,
352,Colonization,85,ExactMatch,802,ExactMatch,,,1794,ExactMatch,,,,,380,ExactMatch,,
353,Color,106,ExactMatch,392,ExactMatch,,,423,ExactMatch,,,,,1058,ExactMatch,,
354,Color_qualities,117,ExactMatch,997,ExactMatch,,,2270,ExactMatch,,,,,622,ExactMatch,,
355,Come_down_with,,,1379,ExactMatch,,,3016,ExactMatch,,,,,929,ExactMatch,,
356,Come_into_effect,,,1206,ExactMatch,,,2931,ExactMatch,,,,,901,ExactMatch,,
357,Come_together,116,ExactMatch,454,ExactMatch,,,730,ExactMatch,,,,,1151,ExactMatch,,
358,Coming_to_be,115,ExactMatch,288,ExactMatch,,,316,ExactMatch,,,,,944,ExactMatch,75,ExactMatch
359,Coming_to_believe,150,ExactMatch,18,ExactMatch,,,23,ExactMatch,,,,,632,ExactMatch,76,ExactMatch
360,Coming_up_with,149,ExactMatch,22,ExactMatch,,,27,ExactMatch,,,,,803,ExactMatch,77,ExactMatch
361,Commemorative,148,ExactMatch,236,ExactMatch,,,261,ExactMatch,,,,,736,ExactMatch,,
362,Commerce_buy,147,ExactMatch,155,ExactMatch,,,171,ExactMatch,,,,,349,ExactMatch,78,ExactMatch
363,Commerce_collect,146,ExactMatch,188,ExactMatch,,,210,ExactMatch,,,,,541,ExactMatch,79,ExactMatch
364,Commerce_goods-transfer,145,ExactMatch,189,ExactMatch,,,211,ExactMatch,,,,,547,ExactMatch,80,ExactMatch
365,Commerce_money-transfer,144,ExactMatch,187,ExactMatch,,,209,ExactMatch,,,,,538,ExactMatch,81,ExactMatch
366,Commerce_pay,158,ExactMatch,162,ExactMatch,,,180,ExactMatch,,,,,386,ExactMatch,82,ExactMatch
367,Commerce_scenario,157,ExactMatch,76,ExactMatch,,,82,ExactMatch,,,,,1174,ExactMatch,83,ExactMatch
368,Commerce_sell,156,ExactMatch,156,ExactMatch,,,172,ExactMatch,,,,,352,ExactMatch,84,ExactMatch
369,Commercial_transaction,155,ExactMatch,159,ExactMatch,,,177,ExactMatch,4,ExactMatch,,,371,ExactMatch,85,ExactMatch
370,Commitment,154,ExactMatch,27,ExactMatch,,,33,ExactMatch,,,,,959,ExactMatch,86,ExactMatch
371,Committing_crime,153,ExactMatch,446,ExactMatch,,,700,ExactMatch,,,,,1140,ExactMatch,,
372,Commonality,152,ExactMatch,1111,ExactMatch,,,2669,ExactMatch,,,,,777,ExactMatch,,
373,Communicate_categorization,151,ExactMatch,463,ExactMatch,,,796,ExactMatch,,,,,1166,ExactMatch,87,ExactMatch
374,Communication,140,ExactMatch,2,ExactMatch,,,6,ExactMatch,,,,,1115,ExactMatch,88,ExactMatch
375,Communication_manner,139,ExactMatch,32,ExactMatch,,,38,ExactMatch,,,,,1012,ExactMatch,89,ExactMatch
376,Communication_means,1052,ExactMatch,218,ExactMatch,,,242,ExactMatch,,,,,659,ExactMatch,,
377,Communication_noise,137,ExactMatch,33,ExactMatch,,,39,ExactMatch,,,,,1022,ExactMatch,,
378,Communication_response,136,ExactMatch,36,ExactMatch,,,42,ExactMatch,,,,,1054,ExactMatch,90,ExactMatch
379,Commutation,135,ExactMatch,531,ExactMatch,,,1088,ExactMatch,,,,,41,ExactMatch,,
380,Commutative_process,134,ExactMatch,985,ExactMatch,,,2243,ExactMatch,,,,,607,ExactMatch,,
381,Commutative_statement,133,ExactMatch,986,ExactMatch,,,2244,ExactMatch,,,,,608,ExactMatch,,
