id,frame,lus,fe,definition,связь с BFN,link,MatchEvaluation
649,Anleihe_Verpflichtung,"[('fällig', 'ADJ')]","['Finanzinstrument', 'Zeit']","Ein  FE:FinanzinstrumentFinanzinstrument (Anleihe oder Versicherung) erfüllt zu einer bestimmten  FE:ZeitZeit eine Bedingung, nach der der  FE:EmittentEmittent des  FE:FinanzinstrumentFinanzinstruments gesetzlich verpflichtet ist, dem  FE:InhaberInhaber den  FE:WertWert zu zahlen, der sich aus dem ursprünglichen  FE:NennwertNennwert und dem  FE:ZinssatzZinssatz des  FE:FinanzinstrumentFinanzinstrument ergibt.",Bond_maturation,https://framenet-constructicon.hhu.de/framenet/frame?id=649,ExactMatch
1198,Anordnen,"[('legen', 'V'), ('ordnen', 'V')]","['Agens', 'Konfiguration', 'Objekt']","Ein  FE:AgensAgens setzt ein komplexes  FE:ObjektObjekt in eine bestimmte  FE:KonfigurationKonfiguration ein, die eine richtige Reihenfolge, eine korrekte oder geeignete Sequenz oder eine räumliche Position sein kann.",Arranging,https://framenet-constructicon.hhu.de/framenet/frame?id=1198,ExactMatch
494,Anpflanzen,[],"['Agens', 'Angepflanztes', 'Fläche']","Dieser Frame beschreibt eine Situation, in der ein  FE:AgensAgens ein  FE:AngepflanztesObjekt zur Anpflanzung in den  FE:FlächeBoden legt.",Planting,https://framenet-constructicon.hhu.de/framenet/frame?id=494,ExactMatch
653,Anrede,[],"['Name', 'Titel']","Dieser Frame gilt nur für Wörter, die als  FE:TitelTitel von Personen verwendet werden. Der  FE:TitelTitel wird auf einen  FE:NameNamen (Nachname oder Vorname) angewendet und bezeichnet oft den Rang innerhalb einer künstlichen Institution (z. B. <em>König, Bischof, Oberhaupt</em>) oder den allgemeinen sozialen Status (<em>Herr</em>, <em>Frau</em>), oder kann auf eine Verwandtschaftsbeziehung hinweisen (<em>Cousin</em>, <em>Tante</em>). Paarungen von Titel und Name können als Vokative verwendet werden (siehe Aufmerksamkeit_erlangen-Frame (FN: Attention_getting)), während die Titel allein nicht immer Vokative sein können.",Appellations,https://framenet-constructicon.hhu.de/framenet/frame?id=653,ExactMatch
2296,Anrede_Fokus_Adressat,"[('Sie', 'PRO')]",['Anrede'],"Ein Sprecher zielt innerhalb einer laufenden Interaktion darauf ab, die Aufmerksamkeit und Involviertheit der Adressaten zu aktivieren oder zu binden, indem er in einer Äußerung mit einer  FE:AnredeAnrede auf die Adressaten Bezug nimmt.",,https://framenet-constructicon.hhu.de/framenet/frame?id=2296,
1107,Anspruch_auf_Eigentum,[],"['Anspruchsteller', 'Eigentum']",Ein  FE:AnspruchstellerKläger macht sein Recht auf den Besitz eines  FE:EigentumEigentums geltend (entweder z. B. ein Grundstück oder etwas Privates). Der Kläger kann im Namen eines   FE:BegünstigterBegünstigten handeln.,Claim_ownership,https://framenet-constructicon.hhu.de/framenet/frame?id=1107,ExactMatch
666,Anteil,"[('Rate', 'N')]","['Kriterien', 'Teilmenge', 'Verhältnis']","Eine bestimmte  FE:TeilmengeTeilmenge einer  FE:GruppeGruppe von Entitäten wird - ggf. hinsichtlich bestimmter  FE:KriterienKriterien -  in Mitglieder und Nichtmitglieder unterteilt. Mitunter wird ein  FE:VerhältnisVerhältnis angegeben, also die Größe der  FE:TeilmengeTeilmenge im Verhältnis zur größeren  FE:GruppeGruppe.",Proportion,https://framenet-constructicon.hhu.de/framenet/frame?id=666,ExactMatch
509,Anwesend_sein,[],"['Agens', 'Ereignis']","Ein  FE:AgensAgens ist bei einem  FE:EreignisEreignis anwesend, bei dem es relativ passiv ist.",Attending,https://framenet-constructicon.hhu.de/framenet/frame?id=509,ExactMatch
450,Anwesenheit_und_Abwesenheit,[],"['Entität', 'Ort']","Eine  FE:EntitätEntität existiert so, wie sie von einem impliziten Beobachter wahrgenommen wird, an einem bestimmten  FE:OrtOrt und zu einer bestimmten  FE:ZeitZeit. Eine Phrase der  FE:SpezifikationSpezifikation und/oder  FE:DauerDauer taucht häufig auf. Dieser Frame unterscheidet sich dadurch vom Frame Existenz (BFN: Existence), dass der  FE:OrtOrt als Basis profiliert ist, auf der ein Beobachter als Bestätigung der Existenz der  FE:EntitätEntität begriffen wird.",Presence,https://framenet-constructicon.hhu.de/framenet/frame?id=450,ExactMatch
111,Anziehen,[],"['Kleidung', 'Träger']","Ein  FE:TrägerTräger legt  FE:KleidungKleidung an, die dann die  FE:KörperteilKörperposition einnimmt.",Dressing,https://framenet-constructicon.hhu.de/framenet/frame?id=111,ExactMatch
1737,Anziehung_Bildschema,[],"['Angezogenes', 'Anziehendes', 'Sich_anziehende_Entitäten']","Ein  FE:AnziehendesAnziehendes (in der Skizze A) übt Kraft auf ein  FE:AngezogenesAngezogenes (B) aus, sodass sich dieses auf das  FE:AnziehendesAnziehende zubewegt. Die beiden Entitäten können auch als  FE:Sich_anziehende_EntitätenSich_anziehende_Entitäten subsummiert werden.",,https://framenet-constructicon.hhu.de/framenet/frame?id=1737,
425,Arbeit,"[('ackern', 'V'), ('arbeiten', 'V'), ('bedienen', 'V'), ('operieren (mit)', 'V')]","['Agens', 'Saliente_Entität', 'Ziel']","Ein  FE:AgensAgens bemüht sich, ein  FE:ZielZiel zu erreichen. Alternativ kann eine am  FE:ZielZiel beteiligte  FE:Saliente_EntitätSaliente_Entität anstelle des  FE:ZielZiels realisiert sein.",Work,https://framenet-constructicon.hhu.de/framenet/frame?id=425,ExactMatch
30,Arbeitgeber_Szenario,[],"['Arbeitgeber', 'Arbeitnehmer', 'Aufgabe']","Dieser Frame umfasst die Abfolge der Ereignisse, in denen der  FE:ArbeitgeberArbeitgeber einen  FE:ArbeitnehmerArbeitnehmer einstellt, ihn für eine gewisse  FE:DauerDauer in einer  FE:PositionPosition anstellt und ihn schließlich die  FE:PositionPosition verlassen lässt.",Employer_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=30,ExactMatch
951,Arbeitnehmer_einstellen,"[('annehmen', 'V'), ('anstellen', 'V'), ('beauftragen', 'V'), ('einstellen', 'V'), ('engagieren', 'V'), ('verpflichten', 'V'), ('übernehmen', 'V')]","['Arbeitgeber', 'Arbeitnehmer', 'Aufgabe', 'Fachbereich', 'Position']","Ein  FE:ArbeitgeberArbeitgeber stellt einen  FE:ArbeitnehmerArbeitnehmer ein, verbunden mit einer bestimmten  FE:VergütungVergütung. Die vom  FE:ArbeitnehmerArbeitnehmer bekleidete Stelle kann entweder in Form einer  FE:AufgabeAufgabe oder einer  FE:PositionPosition beschrieben werden.",Hiring,https://framenet-constructicon.hhu.de/framenet/frame?id=951,ExactMatch
29,Arbeitnehmer_Szenario,[],"['Arbeitgeber', 'Arbeitnehmer', 'Aufgabe']","Die Abfolge der Ereignisse, in denen der  FE:ArbeitnehmerArbeitnehmer von einem  FE:ArbeitgeberArbeitgeber angestellt wird, eine  FE:PositionPosition innehat und schließlich die  FE:PositionPosition verlässt.",Employee_scenario,https://framenet-constructicon.hhu.de/framenet/frame?id=29,ExactMatch
287,Arbeitslosenquote,[],"['Beschäftigungsverhältnis', 'Grad', 'Personen', 'Wert']","Eine Gesamtheit von  FE:PersonenPersonen wird basierend darauf, wie viele von ihnen einer entlohnten und offiziellen Arbeit nachgehen, mit einem  FE:WertWert (entweder ein Prozentsatz oder eine absolute Zahl) beschrieben, der das  FE:BeschäftigungsverhältnisBeschäftigungsverhältnis der  FE:PersonenPersonen repräsentiert.",Unemployment_rate,https://framenet-constructicon.hhu.de/framenet/frame?id=287,ExactMatch
572,Arbeitsprodukt,"[('Arbeit', 'N')]","['Agens', 'Input', 'Output', 'Ursache']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache verbraucht geistig oder körperlich Energie, indem es oder sie einen  FE:InputInput, ob implizit oder explizit, in einen  FE:OutputOutput überführt.",Labor_product,https://framenet-constructicon.hhu.de/framenet/frame?id=572,ExactMatch
1211,Architektonischer_Teil,"[('Dach', 'N'), ('Fassade', 'N'), ('Kamin', 'N'), ('Theke', 'N'), ('Wand', 'N')]","['Ganzes', 'Teil']","Eine Entität ist in ein Gebäude als  FE:TeilTeil eines (möglicherweise nicht ausgedrückten)  FE:GanzesGanzen integriert, das sich auf das gesamte Gebäude oder nur auf einen Teilbereich des Gebäudes beziehen kann.",Architectural_part,https://framenet-constructicon.hhu.de/framenet/frame?id=1211,ExactMatch
14,Architektonisches_Bindeglied,"[('Aufzug', 'N'), ('Fenster', 'N'), ('Gang', 'N'), ('Rolltreppe', 'N'), ('Treppe', 'N'), ('Tür', 'N')]",['Teil'],"Eine Entität ist in ein Gebäude integriert und zwar als  FE:TeilTeil eines (möglicherweise nicht ausgedrückten)  FE:GanzesGanzen, das sich auf das gesamte Gebäude oder nur auf einen Teilbereich des Gebäudes beziehen kann. Der  FE:TeilTeil selbst verbindet  FE:Verbundene_StandorteVerbundene_Standorte innerhalb des Gebäudes miteinander. Wenn ein bestimmter Blickwinkel im Kontext einer realen oder imaginären Bewegung eingenommen wird, kann einer der Orte als  FE:ZielZiel und der andere als  FE:QuelleQuelle verstanden werden.",Connecting_architecture,https://framenet-constructicon.hhu.de/framenet/frame?id=14,ExactMatch
599,Arithmetik,[],"['Term_1', 'Term_2', 'Terme']","Zwei Zahlen,  FE:Term_1Term_1 und  FE:Term_2Term_2, interagieren in einem mathematischem Szenario über mathematische Operatoren.",Arithmetic,https://framenet-constructicon.hhu.de/framenet/frame?id=599,ExactMatch
609,Arithmetik_kommutativ,[],"['Term_1', 'Term_2', 'Terme']","Dieser Frame beschreibt kommutative Arten von arithmetischen Operationen und Anweisungen, die also bi-direktional sind, z. B. Addition und Multiplikation. Der Fokus liegt dabei entweder auf  FE:Term_1Term_1 und  FE:Term_2Term_2 oder zusammen auf den  FE:TermeTermen.",Arithmetic_commutative,https://framenet-constructicon.hhu.de/framenet/frame?id=609,ExactMatch
601,Arithmetik_nicht-kommutativ,[],"['Term_1', 'Term_2']","Dieser Frame beschreibt nicht-kommutative arithmetischen Operationen und Anweisungen, also unidirektionale Verfahren, z. B. Subtraktion und Division. Aufgrund des nicht-kommutativen Charakters müssen  FE:Term_1Term_1 und  FE:Term_2Term_2 separiert werden und können anders als in den Frames Arithmetik und Arithmetik_kommutativ nicht durch ein kombiniertes FE auftreten.",Arithmetic_non-commutative,https://framenet-constructicon.hhu.de/framenet/frame?id=601,ExactMatch
1056,Artefakt,[],['Artefakt'],"Ein  FE:ArtefaktArtefakt wird absichtlich von einer intelligenten Entität hergestellt oder modifiziert, um einer bestimmten Art von  FE:VerwendungVerwendung zugeführt zu werden. Es können verschiedene Eigenschaften des  FE:ArtefaktArtefakts angegeben werden, wie z. B. sein  FE:ErschaffenderErschaffender, sein  FE:ErschaffungszeitpunktErschaffungszeitpunkt, sein  FE:NameName, sein  FE:TypTyp und das  FE:MaterialMaterial, aus dem es besteht. Das  FE:ArtefaktArtefakt kann eine physische Entität sein oder auch nicht.",Artifact,https://framenet-constructicon.hhu.de/framenet/frame?id=1056,ExactMatch
675,Artefakt_Teil,"[('Teil', 'N')]","['Artefakt', 'Komponente']","Eine  FE:KomponenteKomponente hat eine eigene  FE:FunktionFunktion im Betrieb eines komplexen  FE:ArtefaktArtefakts, das erst dann als vollständig angesehen wird, wenn es aus einer Reihe verschiedener  FE:KomponenteKomponenten zusammengesetzt ist. Es können verschiedene Eigenschaften der  FE:KomponenteKomponente angegeben werden, wie z. B. ihr  FE:ErschaffenderErschaffender, ihr  FE:ErschaffungszeitpunktErschaffungszeitpunkt oder ihr  FE:MaterialMaterial.",Artifact_subpart,https://framenet-constructicon.hhu.de/framenet/frame?id=675,ExactMatch
702,Art_und_Weise,[],"['Art_und_Weise', 'Art_und_Weise_Deskriptor', 'Saliente_Entität', 'Vergleichsaktivität', 'Vergleichsereignis']",Eine  FE:Art_und_WeiseArt_und_Weise beschreibt allgemeine oder spezifische Eigenschaften eines Ereignisses auf eine von drei Arten:,Manner,https://framenet-constructicon.hhu.de/framenet/frame?id=702,ExactMatch
618,Asymmetrische_Reziprozität,[],"['Protagonist_1', 'Protagonist_2']","Eine Perspektive auf Reziprozität, in der  FE:Protagonist_1Protagonist_1 auf  FE:Protagonist_2Protagonist_2 reagiert oder mit ihm in Beziehung steht. Die Beziehung oder das Ereignis wird als asymmetrisch ausgelegt, insofern als  FE:Protagonist_1Protagonist_1 als aggressiver dargestellt wird, wenn beide in eine Handlung involviert sind (z. B. im Gespräch), und  FE:Protagonist_2Protagonist_2 als passiver dargestellt wird. In Fällen von Vergleichen oder anderen Beziehungen (z. B. <em>ähnlich, in der Nähe</em>) wird  FE:Protagonist_2Protagonist_2 als geeignet als Referenz für  FE:Protagonist_1Protagonist_1 interpretiert, oft weil  FE:Protagonist_2Protagonist_2 momentan stabiler und/oder ausgeprägter und besser bekannt ist.",Asymmetric_reciprocality,https://framenet-constructicon.hhu.de/framenet/frame?id=618,ExactMatch
820,Atmen,"[('atmen', 'V'), ('aufatmen', 'V'), ('ausatmen', 'V'), ('durchatmen', 'V'), ('einatmen', 'V'), ('keuchen', 'V'), ('ziehen', 'V')]","['Atmender', 'Luft']","Ein  FE:AtmenderAtmender bewirkt, dass sich  FE:LuftLuft in eine Richtung bewegt,  normalerweise entweder in den Körper hinein oder aus dem Körper heraus.",Breathing,https://framenet-constructicon.hhu.de/framenet/frame?id=820,ExactMatch
1206,Attribut,[],['Entität'],Eine  FE:EntitätEntität hat ein  FE:AttributAttribut mit einem bestimmten  FE:WertWert. Dieser abstrakte Frame dient in erster Linie der Vererbung an eine Vielzahl untergeordneter Frames.,Attributes,https://framenet-constructicon.hhu.de/framenet/frame?id=1206,ExactMatch
316,Aufbrechen,"[('sich auf den Weg machen', 'MWA'), ('starten', 'V')]","['Quelle', 'Selbstständig_Bewegender']",Ein  FE:Selbstständig_BewegenderSelbstständig_Bewegender beginnt eine Reise an einer  FE:QuelleQuelle in eine bestimmte  FE:RichtungRichtung und hat dabei im Allgemeinen ein  FE:Anvisiertes_ZielAnvisiertes_Ziel im Hinterkopf.,Setting_out,https://framenet-constructicon.hhu.de/framenet/frame?id=316,ExactMatch
188,Auferstehung,"[('auferstehen', 'V')]",['Protagonist'],"Ein  FE:ProtagonistProtagonist, der tot war, wird wieder lebendig.",Resurrection,https://framenet-constructicon.hhu.de/framenet/frame?id=188,ExactMatch
235,Aufgebraucht,"[('abnutzen', 'V'), ('aufbrauchen', 'V'), ('aus', 'ADV'), ('erschöpfen', 'V'), ('verbrauchen', 'V')]",['Ressource'],"Durch die Nutzung wird eine  FE:RessourceRessource in ihrer Qualität oder Quantität (bis hin zum vollständigen Aufbrauchen) vermindert, sodass sie weniger imstande ist, der zukünftigen Nutzung zu entsprechen.",Used_up,https://framenet-constructicon.hhu.de/framenet/frame?id=235,ExactMatch
191,Aufgehen_des_Teiges,"[('aufgehen', 'V')]",['Teig'],"Dieser Frame beschreibt einen  FE:TeigTeig, der sich ausdehnt, wenn sich in ihm Gas entwickelt. Dies ist Teil eines Prozesses, bei dem, um ein leichteres, leichter zu kauendes Brot herzustellen, der  FE:TeigTeig mit Hefe, Natron oder auf andere Weise gesäuert wird, um ihm vor dem Backen Gas zuzuführen.",Dough_rising,https://framenet-constructicon.hhu.de/framenet/frame?id=191,ExactMatch
544,Aufhören_zu_existieren,[],['Entität'],"Eine  FE:EntitätEntität hört auf, zu existieren.",Ceasing_to_be,https://framenet-constructicon.hhu.de/framenet/frame?id=544,ExactMatch
1162,Aufmerksamkeit,[],"['Expressor', 'Figur', 'Wahrnehmender']","Dieser Frame betrifft den Zustand der Verarbeitungsbereitschaft eines  FE:WahrnehmenderWahrnehmenden und die Berücksichtigung von Eindrücken einer  FE:FigurFigur innerhalb eines  FE:HintergrundGrunds. Oft weiß der  FE:WahrnehmenderWahrnehmende nicht, ob die  FE:FigurFigur innerhalb des  FE:HintergrundGrunds existiert oder nicht. Alternativ kann der  FE:ExpressorExpressor auch so realisiert werden, dass er Anzeichen für den Zustand der Aufmerksamkeit des  FE:WahrnehmenderWahrnehmenden zeigt.",Attention,https://framenet-constructicon.hhu.de/framenet/frame?id=1162,ExactMatch
934,Aufmerksamkeit_einfordern,[],"['Anrede', 'Interjektion']","Dieser Frame umfasst Ausdrücke, die verwendet werden, um Aufmerksamkeit zu erregen, einschließlich  FE:InterjektionInterjektionen (z.B. <em>hey</em>) und bestimmten Formen der  FE:AnredeAnrede, die ebenfalls der Aufmerksamkeitserzeugung dienen kann.",Attention_getting,https://framenet-constructicon.hhu.de/framenet/frame?id=934,ExactMatch
595,Aufnahme_verursachen,"[('einbeziehen', 'V'), ('einschließen', 'V'), ('hinzufügen', 'V'), ('miteinbeziehen', 'V'), ('treten', 'V')]","['Agens', 'Bestehendes_Mitglied', 'Gruppe', 'Neues_Mitglied', 'Ursache']","Ein  FE:AgensAgens oder eine  FE:UrsacheUrsache macht ein  FE:Neues_MitgliedNeues_Mitglied zum Teil einer  FE:GruppeGruppe. Die  FE:GruppeGruppe kann durch ein einzelnes  FE:Bestehendes_MitgliedBestehendes_Mitglied vertreten werden, wenn dies die Existenz einer Reihe von Mitgliedern impliziert.",Cause_to_be_included,https://framenet-constructicon.hhu.de/framenet/frame?id=595,ExactMatch
941,Aufprall,"[('kollidieren', 'V'), ('schlagen', 'V'), ('treffen', 'V')]","['Aufeinanderprallende_Entitäten', 'Aufprallendes', 'Getroffenes']","Ein  FE:AufprallendesAufprallendes stellt einen plötzlichen, gewaltsamen Kontakt mit einem  FE:GetroffenesGetroffenen her, oder zwei  FE:Aufeinanderprallende_EntitätenAufeinanderprallende_Entitäten stellen gegenseitig einen gewaltsamen Kontakt her.",Impact,https://framenet-constructicon.hhu.de/framenet/frame?id=941,ExactMatch
1028,Aufprall_verursachen,"[('donnern', 'V'), ('hauen', 'V'), ('kollidieren', 'V'), ('peitschen', 'V'), ('rammen', 'V'), ('schlagen', 'V'), ('treffen', 'V'), ('zuknallen', 'V'), ('zuschlagen', 'V')]","['Agens', 'Aufeinanderprallende_Entitäten', 'Aufprallendes', 'Getroffenes', 'Ursache']","Ein  FE:AgensAgens verursacht einen gewaltsamen Kontakt eines  FE:AufprallendesAufprallenden mit einem  FE:GetroffenesGetroffenen oder manipuliert zwei (oder mehrere)  FE:Aufeinanderprallende_EntitätenAufeinanderprallende_Entitäten, so dass sie einen gegenseitigen gewaltsamen Kontakt herstellen.",Cause_impact,https://framenet-constructicon.hhu.de/framenet/frame?id=1028,ExactMatch
948,Aufrichtigkeit,[],"['Medium', 'Nachricht', 'Sprecher', 'Thema']","Die Adjektive und Substantive, die diesen Frame evozieren, beziehen sich auf die (Un-)Wahrheit, (Un-)Aufrichtigkeit und Offenheit in einer Kommunikationssituation. Die LE können, analog zu verhaltensbewertenden Wörtern, entweder für die  FE:SprecherSprecher oder für die  FE:NachrichtBotschaften, die diese produzieren, gelten. Sie können in PP mit ""über"" auftreten, die das  FE:ThemaThema zum Ausdruck bringen.",Candidness,https://framenet-constructicon.hhu.de/framenet/frame?id=948,ExactMatch
511,Aufsaugen,[],"['Element', 'Substanz']",Ein  FE:ElementElement füllt sich mit einer  FE:SubstanzSubstanz durch die Bewegung der Flüssigkeit in sichtbare oder unsichtbare Zwischenräume im  FE:ElementElement.,Soaking_up,https://framenet-constructicon.hhu.de/framenet/frame?id=511,ExactMatch
190,Aufstehen,"[('aufstehen', 'V'), ('steigen', 'V')]","['Bett', 'Protagonist']","Ein  FE:ProtagonistProtagonist verlässt den Ort, an dem er geschlafen hat, sein  FE:BettBett, um häusliche, berufliche oder andere Aktivitäten zu beginnen oder wieder aufzunehmen. Dieser Frame unterscheidet sich von Aufwachen, der sich nur mit dem Übergang vom Schlafzustand in einen Wachzustand befasst.",Getting_up,https://framenet-constructicon.hhu.de/framenet/frame?id=190,ExactMatch
